0.093239
1.198
-0.17745
1.3413
0.81139
-2.2434
0.92956
-0.66182
0.73942
1.4827
-0.12932
-0.35871
2.4049
-0.42257
0.90648
1.5397
-1.4048
-1.9019
-0.098665
-0.98886
0.77599
0.63689
0.026149
-0.52945
